hour,day_of_week,hour_sin,hour_cos,day_sin,day_cos,viewport_width,viewport_height,viewport_aspect_ratio,viewport_area_normalized,touch_enabled,device_pixel_ratio,prefers_dark_mode,avg_session_duration,total_clicks_last_week,scroll_depth_avg,error_rate_last_week,preferred_text_size,interaction_speed,user_group_density,locale_preference,accessibility_needs,network_speed,css_classes,--font-size-base,--spacing-factor,--color-primary-hue,--border-radius,--line-height
12,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,834,1194,0.6984924623115578,0.48022569444444446,False,1.5,False,20.034502556817387,50,0.8118929960709915,2.5985357306916943e-05,0.6777658779521221,0.3550014693328679,high,en,False,fast,"['densidad-media', 'fuente-sans', 'modo-claro']",0.8598428143546928,1.0699999466349415,188.56798646810557,0.45974246573822775,1.2842585941695273
17,5,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1440,900,1.6,0.625,False,1.0,False,37.1313698755829,66,0.6701855238290289,0.028634996099910354,0.7327622454742153,1.0093652813109875,high,en,False,slow,"['densidad-baja', 'fuente-mono', 'modo-claro']",0.9793038039591363,1.2131914543417266,210.26881261681422,0.27943110614917316,1.314388106552371
21,3,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1440,900,1.6,0.625,False,2.0,False,62.543630377256214,68,0.7485063678771955,0.0009981221691501376,1.0010867479590475,0.5607674506688014,low,fr,False,slow,"['densidad-baja', 'fuente-serif', 'modo-nocturno']",1.0045756545690523,1.4980006983096312,285.7387538463317,0.2287210241492163,1.4375933287637828
19,4,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,390,844,0.46208530805687204,0.15873842592592594,True,2.0,True,102.05098325667902,50,0.14122274593765025,0.011176198193007525,1.0441786695171202,1.9714149112241341,high,en,False,slow,"['densidad-alta', 'fuente-serif', 'modo-nocturno']",1.1302564047704295,0.7524600665533933,314.595669613005,0.2839868745693819,1.6683309192877727
14,4,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1440,900,1.6,0.625,False,1.0,False,304.365542807611,47,0.6954002677178889,0.0035548679273040376,0.8516293122604868,0.8358547482488865,medium,en,False,fast,"['densidad-baja', 'fuente-sans', 'modo-claro']",0.9786392758613037,1.1049152900927655,196.55956008821408,0.3400823425224284,1.5160606261912855
11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1366,768,1.7786458333333333,0.5059259259259259,False,1.0,True,30.86179626436068,46,0.6338795790974739,0.0020156669548433565,1.1103826707916111,3.142320347768682,medium,de,False,fast,"['densidad-media', 'fuente-sans', 'modo-nocturno']",0.8994627646268336,1.1580339102085904,202.69852263538579,0.11485589472483268,1.555809197711598
15,3,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1536,864,1.7777777777777777,0.64,False,2.0,True,13.307974094386276,55,0.7261066842456257,0.028501097209959997,0.9836082428655398,0.35451190422960965,medium,en,False,medium,"['densidad-baja', 'fuente-sans', 'modo-nocturno']",0.9814195566514096,1.1407485188659847,186.72983825539563,0.2568952447262664,1.4270353679191083
15,6,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1366,768,1.7786458333333333,0.5059259259259259,True,1.0,True,22.35082748428263,52,0.9123969857479327,0.004768246533227748,0.7878635996744826,1.0612206111281774,high,es,False,medium,"['densidad-media', 'fuente-sans', 'modo-nocturno']",1.0188638831699237,1.1229368908886526,210.19389087598353,0.4099343489642313,1.6013797628854636
20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,1440,900,1.6,0.625,True,2.0,True,348.5342741686472,48,0.337894810142905,0.03728267663394043,0.6904593597241779,1.924041351903205,high,en,True,fast,"['densidad-baja', 'fuente-serif', 'modo-nocturno']",1.0999778089440002,1.085892897410958,278.0277021008634,0.48786768797917907,1.477039367665363
10,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1440,900,1.6,0.625,False,1.0,False,78.95384537936816,44,0.7172679279718992,0.010089735328810802,0.9683203465510439,0.13841746818152195,medium,es,False,fast,"['densidad-baja', 'fuente-mono', 'modo-claro']",1.119055526008458,1.1397179563782291,147.98762044641117,0.2852364938317872,1.2549603322924
13,4,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,768,1024,0.75,0.37925925925925924,False,1.5,False,72.79939690698056,54,0.6255296602129231,0.02748624321620859,0.6827547958466768,0.19541608554286963,low,en,False,fast,"['densidad-media', 'fuente-mono', 'modo-claro']",1.1728287366191923,0.6811251670307081,173.02300480536167,0.41212571369907525,1.351444600618259
14,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1024,768,1.3333333333333333,0.37925925925925924,False,2.0,False,72.20745955591896,48,0.7080576719482815,0.003919581120123623,1.2421960700723045,0.8144580523230084,low,es,False,slow,"['densidad-media', 'fuente-mono', 'modo-claro']",1.0369290416983663,0.8969002635875415,205.41860120477148,0.25883635102105224,1.2698919113782403
4,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,375,667,0.5622188905547226,0.12062355324074074,True,1.0,True,44.71695032178147,50,0.37456223184981696,0.011078436939736426,1.210260350502001,2.754658381376504,medium,es,False,fast,"['densidad-alta', 'fuente-serif', 'modo-nocturno']",1.1426762259519296,0.9309415605051606,98.4094125839956,0.3550156453816136,1.6269464657560095
15,5,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1366,768,1.7786458333333333,0.5059259259259259,False,2.0,True,23.151422413386378,50,0.039009445955711666,0.0009737283928888531,1.2591173248919567,1.3432262188769153,high,es,False,medium,"['densidad-media', 'fuente-mono', 'modo-nocturno']",0.8995715944604685,1.0319121482095925,193.69473363168098,0.243865484878659,1.5904609162163534
21,1,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1536,864,1.7777777777777777,0.64,False,1.0,True,97.29084501211628,49,0.08482799298607202,0.027625494162414138,1.1750981360771813,0.3856428451678172,medium,es,False,medium,"['densidad-baja', 'fuente-serif', 'modo-nocturno']",0.9618674245490337,1.384693898095236,283.6578556206819,0.2557141077805444,1.6664157789670406
9,2,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,834,1194,0.6984924623115578,0.48022569444444446,False,1.0,False,102.97947197996788,46,0.6044883753067086,0.01330334873052057,1.131402741773175,1.987159908012584,high,en,False,fast,"['densidad-media', 'fuente-mono', 'modo-claro']",0.9623520427439022,1.0420714926797874,164.13001705097827,0.19407430724223496,1.4067735548679676
15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,393,851,0.4618096357226792,0.1612861689814815,True,1.5,True,30.222522178487928,62,0.6392944808334491,0.02199952545055824,1.0622025109778892,0.3272448140003689,high,es,False,fast,"['densidad-alta', 'fuente-sans', 'modo-nocturno']",1.1337006938543044,0.7508267359594037,211.40167865130869,0.26782169989521665,1.6616263607657844
17,5,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1536,864,1.7777777777777777,0.64,False,3.0,True,15.369517579248715,55,0.32666212138627815,0.013862154427209474,1.020418479503311,0.13037991387093562,medium,en,True,fast,"['densidad-baja', 'fuente-sans', 'modo-nocturno']",1.2463066803359444,1.5088995407514922,243.6353623721689,0.4835372620724161,1.45636633731095
23,5,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,834,1194,0.6984924623115578,0.48022569444444446,False,1.5,True,38.0561021921353,41,0.6290342626398105,0.014108415987287355,1.1803092255435301,0.7165444944311249,high,en,False,fast,"['densidad-media', 'fuente-serif', 'modo-nocturno']",0.9313263778252221,1.1052908422218517,338.1879573310441,0.2641645001009165,1.4041098758899093
21,2,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,375,667,0.5622188905547226,0.12062355324074074,True,1.0,False,70.01697809349528,49,0.3019236936699971,0.015024158250472099,1.105905078064696,2.87739264913038,high,en,False,slow,"['densidad-alta', 'fuente-serif', 'modo-nocturno']",1.2852187634814045,1.1054499452501774,316.49703076354575,0.2647635546813839,1.6071212728659283
23,6,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1440,900,1.6,0.625,False,1.5,False,29.96084579790868,47,0.6771408199299743,0.08231111307235635,0.9572473277462102,1.2223916241068307,low,es,True,medium,"['densidad-baja', 'fuente-serif', 'modo-nocturno']",1.090474476077813,1.3672323779311821,331.1016975924367,0.27915809602442637,1.2927251378509526
17,4,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,768,1024,0.75,0.37925925925925924,False,1.0,True,88.75984988464474,55,0.28521405105653963,0.028346962347694984,1.3506994360665796,1.3279133604316327,low,en,False,medium,"['densidad-media', 'fuente-sans', 'modo-nocturno']",1.1461861333323438,1.1574561512778923,230.6123727754525,0.34157415788400547,1.5215434583073666
15,5,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,393,851,0.4618096357226792,0.1612861689814815,True,1.5,False,100.57758719764368,40,0.3833194909446168,0.007092524537226693,1.0184396785389,0.31975360849852336,high,fr,False,fast,"['densidad-alta', 'fuente-sans', 'modo-claro']",1.1090132787942213,0.8242120552464347,200.47827844164414,0.4907581087059101,1.7613987482015845
11,3,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,768,1024,0.75,0.37925925925925924,False,2.0,False,11.256817478572472,42,0.662088460212845,0.0008699432320321861,0.7202527025204472,0.7618171390411814,medium,es,False,slow,"['densidad-media', 'fuente-sans', 'modo-claro']",0.9197469889623557,0.8234992118862717,187.04844976033232,0.2621027958855719,1.3394091764411238
10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,375,667,0.5622188905547226,0.12062355324074074,True,1.5,False,75.73311201973307,62,0.7547115787861143,0.0005449463402649073,1.445106376142386,0.2603759065403423,high,es,False,medium,"['densidad-alta', 'fuente-sans', 'modo-claro']",1.0986237806703343,0.7618992003916729,190.02386086155633,0.33224236177563576,1.5644816153946168
10,4,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1536,864,1.7777777777777777,0.64,False,1.0,False,29.323261872077556,41,0.38300590181047894,0.001432684488212642,1.1869097488491904,0.10723690572983158,medium,en,False,fast,"['densidad-baja', 'fuente-mono', 'modo-claro']",1.0701674126660135,1.446725892214526,199.44089552921042,0.26376288218181526,1.4554496522246438
13,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1024,768,1.3333333333333333,0.37925925925925924,False,1.0,False,17.503297388440384,58,0.19511376852688847,0.030055159915730996,0.8453894529380415,0.2964762364577051,medium,es,False,slow,"['densidad-media', 'fuente-sans', 'modo-claro']",0.9230853253707034,1.204905548573262,174.3947722562761,0.09462683690607046,1.3051437656718292
5,2,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,834,1194,0.6984924623115578,0.48022569444444446,False,2.0,True,108.50344785055616,51,0.6901346332780268,0.022554442517700904,0.4335718916169743,1.6410711658197168,high,es,False,fast,"['densidad-media', 'fuente-serif', 'modo-nocturno']",1.075767801810472,0.9478755880012083,55.79831075427619,0.18212886293654296,1.4354179413736252
12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,375,667,0.5622188905547226,0.12062355324074074,True,1.0,True,7.061993814499937,56,0.30329580800408457,0.029737052166004495,1.1377045032523712,0.3803580012208973,low,fr,False,fast,"['densidad-alta', 'fuente-sans', 'modo-nocturno']",1.2575608451977724,0.9071282613392727,191.11054064927805,0.3670760197957642,1.6226724037391058
11,1,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,414,896,0.46205357142857145,0.17888888888888888,True,1.0,True,3.2674971911979287,45,0.17649589736603596,0.03962086368583144,1.0677456874089417,1.076043011672776,medium,es,False,fast,"['densidad-alta', 'fuente-sans', 'modo-nocturno']",1.0150618109066216,0.8404582112923183,155.5911181892743,0.4050672936123568,1.6548872794813476
13,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1920,1080,1.7777777777777777,1.0,False,2.0,True,30.27539355558131,60,0.5421035625304859,0.0007086846181049983,1.138324128149801,0.7366284774192033,high,en,False,fast,"['densidad-baja', 'fuente-sans', 'modo-nocturno']",1.0121929063720072,1.1579220546060887,215.9231454249239,0.3545381019110317,1.5340733147033694
16,3,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1536,864,1.7777777777777777,0.64,False,3.0,False,102.77996172201368,58,0.3610716820587599,0.0012394478280648431,1.0445568989188612,0.49741582446561694,low,fr,False,fast,"['densidad-baja', 'fuente-mono', 'modo-claro']",1.0277339136788588,1.4801006737177826,269.21613611501016,0.16128942825108317,1.230346512511503
20,4,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,390,844,0.46208530805687204,0.15873842592592594,True,1.0,True,62.94899907011691,56,0.10764102471989254,0.011648482657234335,1.3074706393904592,1.065603512034444,low,en,True,fast,"['densidad-alta', 'fuente-serif', 'modo-nocturno']",1.2657634167668417,1.2915119611084918,311.4446805306196,0.3493281254717939,1.5261725999578672
11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1366,768,1.7786458333333333,0.5059259259259259,False,1.0,False,11.09392270552248,56,0.5503745650091477,0.013375588393588923,0.9510754212522408,1.1726158023803448,medium,en,False,fast,"['densidad-media', 'fuente-mono', 'modo-claro']",0.8552432074259761,1.0829064171280938,135.00011635839962,0.49533492583304467,1.424041683372705
9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,1536,864,1.7777777777777777,0.64,True,1.0,True,115.86346914221826,60,0.18896310101078648,0.006961750912195289,0.1388435237470298,0.8846483364494869,medium,en,False,medium,"['densidad-baja', 'fuente-sans', 'modo-nocturno']",0.9242544975587063,1.1032094415514175,81.11057620936953,0.3644253460668194,1.4526855185511605
19,6,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1920,1080,1.7777777777777777,1.0,False,2.0,False,28.6504376995554,59,0.28023321796841316,0.0015191546151646642,1.218596313128355,0.5689358817911565,high,fr,False,medium,"['densidad-baja', 'fuente-serif', 'modo-claro']",1.1010081074969378,1.6066199726492316,256.4761029692114,0.13957233316853973,1.4186567132100756
12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,390,844,0.46208530805687204,0.15873842592592594,True,2.0,False,397.400010988037,44,0.427972492387923,0.02981274466216139,0.972048975460278,0.15084292851075937,medium,en,True,fast,"['densidad-alta', 'fuente-sans', 'modo-claro']",1.375158521196866,0.8178151590578303,201.4311542622127,0.3603213747516872,1.4270980246301288
23,6,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,768,1024,0.75,0.37925925925925924,False,1.0,False,10.02046315480688,46,0.7867453265819359,0.014055013727264663,1.0001179627625612,1.1924177103802927,low,en,False,fast,"['densidad-media', 'fuente-serif', 'modo-nocturno']",0.9880713517296916,0.7815726868090201,284.10768299808825,0.3805578658495341,1.6131698864730075
17,5,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,390,844,0.46208530805687204,0.15873842592592594,True,3.0,False,16.154139385221818,43,0.13796003151067768,0.011562473772020436,0.746618390015914,0.43999005419841,medium,es,False,fast,"['densidad-alta', 'fuente-sans', 'modo-claro']",1.126893999623566,0.8456509534158149,260.05595802682706,0.3929535353921667,1.6701369456155797
19,3,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1440,900,1.6,0.625,False,1.5,False,123.51868557220298,55,0.38615291751073744,0.002760638486226128,0.7818607101997105,1.0396626937877211,low,de,False,medium,"['densidad-baja', 'fuente-serif', 'modo-claro']",0.9134832684030296,1.1199235769906806,257.1641142940442,0.213126851004439,1.2721962317288371
17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1024,768,1.3333333333333333,0.37925925925925924,False,2.0,False,24.894595378119224,48,0.5340629055533157,0.010322531480354865,0.8972328600072492,0.4342589566222944,low,es,False,slow,"['densidad-media', 'fuente-mono', 'modo-claro']",0.8314463804465587,0.7545951745754496,276.7386124140169,0.2710934707366,1.4635804916245871
9,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,390,844,0.46208530805687204,0.15873842592592594,True,2.0,False,95.45280220240515,46,0.8588504749379816,0.003495258047799269,1.2955770181710715,0.38526113523576083,low,fr,False,slow,"['densidad-alta', 'fuente-sans', 'modo-claro']",1.1384701203689451,1.0023961788042073,116.00305542541199,0.3814267082398882,1.7343245106044158
20,5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,390,844,0.46208530805687204,0.15873842592592594,True,1.5,True,13.637579039122347,54,0.20276298230842463,0.03483166589419021,0.598976641124266,0.4721693952213479,medium,en,False,slow,"['densidad-alta', 'fuente-serif', 'modo-nocturno']",0.9862176169738668,0.6406286339441009,310.3024540178623,0.25372013333775756,1.6232530844919413
10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1366,768,1.7786458333333333,0.5059259259259259,False,1.0,True,148.4771723876887,49,0.5120729807579696,0.038992897572707304,0.9636440961614802,1.0739724145504028,high,es,False,fast,"['densidad-media', 'fuente-sans', 'modo-nocturno']",1.025616813326514,1.1783668470397382,215.61767405887704,0.26207142562173086,1.2710157977004473
10,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1440,900,1.6,0.625,False,2.0,True,41.12050358395656,64,0.7526577476315595,0.01264925859539233,1.2618537235387965,1.5365308559538522,low,es,False,medium,"['densidad-baja', 'fuente-mono', 'modo-nocturno']",1.1313681870062204,1.34335328758147,163.5562912718675,0.3254633116804829,1.401799905353824
22,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,393,851,0.4618096357226792,0.1612861689814815,True,2.0,True,55.438490360283076,53,0.7785208582920288,0.0028185065906846376,0.775672469740191,0.766020640669985,medium,en,False,fast,"['densidad-alta', 'fuente-serif', 'modo-nocturno']",1.2578527566439774,0.7830474949145281,321.74601132075566,0.2470171091743923,1.415309517565853
10,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1024,768,1.3333333333333333,0.37925925925925924,False,2.0,False,30.97927473278436,56,0.5931372721290399,0.031489485195697824,1.1701545085540852,0.26139937149248527,high,es,False,fast,"['densidad-media', 'fuente-mono', 'modo-claro']",0.8962125708403598,1.061561002860552,154.2219659373143,0.31069356868030784,1.394219725969393
14,4,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,375,667,0.5622188905547226,0.12062355324074074,True,1.0,True,137.77527677224418,45,0.8983355801806772,0.004700749850886544,0.8951516421787087,1.5946813815340986,low,es,False,fast,"['densidad-alta', 'fuente-sans', 'modo-nocturno']",1.1236324661280142,0.6969954655011682,221.38532394064592,0.474328543600718,1.4104487645691195
22,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,1366,768,1.7786458333333333,0.5059259259259259,True,2.0,False,17.537733410644865,67,0.2568418357611174,0.010585113439928543,0.9515290717364006,0.3568004771885091,medium,en,True,medium,"['densidad-media', 'fuente-serif', 'modo-nocturno']",1.2040802733917744,0.881955394540742,0.059046034972652706,0.5084436251774834,1.4591421869721568
9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,1440,900,1.6,0.625,False,2.0,True,323.660737940382,64,0.4169187091232081,0.03496648676562349,1.1733110243174125,1.4722611219368216,low,de,False,medium,"['densidad-baja', 'fuente-sans', 'modo-nocturno']",0.8596125921632951,1.304244223490224,143.0880139472367,0.39196732866058426,1.590089882830833
17,4,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,375,667,0.5622188905547226,0.12062355324074074,True,3.0,False,12.922263855945264,43,0.1522771837798631,0.028741983274890807,1.0358224202940753,0.4275408050614612,medium,es,False,fast,"['densidad-alta', 'fuente-sans', 'modo-claro']",1.0845448233509043,0.734967693923092,242.86498553202148,0.4114023121769245,1.5355270984666125
16,5,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1440,900,1.6,0.625,False,2.0,False,16.79277595016725,60,0.7203650093204228,0.0232607952222402,1.023822314570984,0.7327399024411546,high,en,False,slow,"['densidad-baja', 'fuente-sans', 'modo-claro']",1.0626207268676628,1.0854864657343755,281.4365551065839,0.17865779410295135,1.3155228030454333
19,3,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,834,1194,0.6984924623115578,0.48022569444444446,True,3.0,True,16.591666032317235,53,0.49040263712024545,0.012374152910807588,0.9765622060533291,1.1634210240308696,medium,es,False,fast,"['densidad-media', 'fuente-serif', 'modo-nocturno']",0.9754463789769354,0.7694324215576795,293.6808396177631,0.37589624134621996,1.5501544323361678
16,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,375,667,0.5622188905547226,0.12062355324074074,True,2.0,False,115.57283583967875,56,0.2643672592593992,0.01413224061976151,1.0703489336363856,2.5121399916446783,high,es,True,fast,"['densidad-alta', 'fuente-sans', 'modo-claro']",1.2795819831257171,0.7333883844507949,246.53345807763407,0.2968572953603241,1.4728629946741498
9,5,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1920,1080,1.7777777777777777,1.0,False,1.0,True,44.41074314627631,47,0.43328866982786746,0.017816475174824244,1.068968651134316,0.2894447888165652,low,en,False,fast,"['densidad-baja', 'fuente-sans', 'modo-nocturno']",1.0319072206501836,1.4178991611440697,152.99423031320015,0.2498382684545867,1.5036692907367055
14,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1920,1080,1.7777777777777777,1.0,False,2.0,True,77.01765245316389,38,0.09768042683845177,0.011965767079381635,1.137645445037903,0.7164355014780149,medium,en,False,slow,"['densidad-baja', 'fuente-sans', 'modo-nocturno']",0.9051114892072228,1.4574125983902597,252.13306527996838,0.2704876048596279,1.4949737952702986
12,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,834,1194,0.6984924623115578,0.48022569444444446,False,1.0,True,48.306498692433735,45,0.5557246066357127,0.018405876978785547,1.2716142424013248,0.3477571268377865,medium,en,False,slow,"['densidad-media', 'fuente-mono', 'modo-nocturno']",0.8740064391999137,0.9241491728032366,146.47586912309333,0.18320831872183693,1.313801133274527
13,1,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,375,667,0.5622188905547226,0.12062355324074074,True,1.5,False,21.469250201687093,45,0.487085995085984,0.022265447129247638,0.8974593764955701,2.0362717598947553,high,es,False,fast,"['densidad-alta', 'fuente-sans', 'modo-claro']",0.8801409531781801,0.77808455594496,206.0304564545587,0.33861362284222846,1.6439761019887214
9,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,393,851,0.4618096357226792,0.1612861689814815,True,2.0,True,285.32683023683325,44,0.41135039745018565,0.020490421551459963,0.9141460888126934,1.7749621368031414,low,en,False,fast,"['densidad-alta', 'fuente-sans', 'modo-nocturno']",1.302330555952435,0.7477280643767389,95.39225952515577,0.40253277884670985,1.7490729102028701
18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1440,900,1.6,0.625,False,2.0,False,139.2851092434194,48,0.3419241717982036,0.0023515690150447423,1.483552791529719,2.515600333775893,low,es,False,slow,"['densidad-baja', 'fuente-serif', 'modo-claro']",1.214988441441509,1.3349717974425654,313.72355307126645,0.18320578703197432,1.440915197733171
1,5,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,393,851,0.4618096357226792,0.1612861689814815,True,1.5,True,7.003259106455905,51,0.16900823385585198,0.022409565985984835,0.903312307661946,1.3515356690802782,medium,es,False,medium,"['densidad-alta', 'fuente-serif', 'modo-nocturno']",0.9998870872066722,0.5893224301579632,11.732549034764082,0.3631257499608661,1.5168161489421075
11,1,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,393,851,0.4618096357226792,0.1612861689814815,True,1.0,False,83.474413823037,55,0.26990096435633254,0.0015253322159832542,0.7658625239114963,1.6101598566509399,low,en,False,fast,"['densidad-alta', 'fuente-sans', 'modo-claro']",1.074430024735692,0.7446666878368401,171.1263666761353,0.24728216065515032,1.660005246146555
5,3,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,390,844,0.46208530805687204,0.15873842592592594,True,2.0,True,16.586067436788785,53,0.73959942569158,0.012556687802177658,1.414655945230955,1.0024576124606548,high,de,False,medium,"['densidad-alta', 'fuente-serif', 'modo-nocturno']",0.9992749921572132,0.7074330047807017,73.88666974148133,0.14002623971993503,1.6024520360024328
12,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,390,844,0.46208530805687204,0.15873842592592594,True,2.0,True,159.78109777193706,60,0.8020083077092469,0.011870795886592383,0.913299802316238,0.2770844917423891,low,fr,False,medium,"['densidad-alta', 'fuente-sans', 'modo-nocturno']",1.1256447963749525,0.6022427715945842,197.11554910363623,0.2808661129144368,1.5039711046271669
21,1,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1536,864,1.7777777777777777,0.64,False,1.0,False,27.98659245043331,68,0.5030305454143589,0.005477776260167842,1.0289967781786857,0.38379854758862375,high,en,False,fast,"['densidad-baja', 'fuente-serif', 'modo-nocturno']",0.9130166070975346,1.504538239601351,294.1593887674012,0.4277973494094707,1.3272625042629764
21,6,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,414,896,0.46205357142857145,0.17888888888888888,True,1.0,False,69.54522665096918,54,0.7393244522168042,0.023541929640815966,0.9671203252220691,2.1822251468492615,medium,es,False,slow,"['densidad-alta', 'fuente-serif', 'modo-nocturno']",1.2204800043689659,0.6806852763788674,316.64204282043283,0.5221294546791464,1.6014001678154655
14,2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,768,1024,0.75,0.37925925925925924,False,3.0,False,44.657601359140465,60,0.4949039050119001,0.02868359954642935,1.1302903752824354,0.6141569529898321,medium,en,False,slow,"['densidad-media', 'fuente-mono', 'modo-claro']",1.0782871227388755,0.9508297696593324,231.32069594517762,0.2944133473509701,1.2887533527112094
9,4,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,393,851,0.4618096357226792,0.1612861689814815,True,3.0,True,53.08289083889995,54,0.9598183782459621,0.04760450008584745,0.6602741967128664,2.8718595039689676,low,en,False,fast,"['densidad-alta', 'fuente-sans', 'modo-nocturno']",1.0374466193436884,0.6173338677604941,147.5024327170634,0.50886250214227,1.6040558293976055
21,2,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,414,896,0.46205357142857145,0.17888888888888888,True,2.0,False,60.33437905300849,60,0.7155803996012022,0.0004923002183011443,0.9439088907901962,1.0306881878336878,medium,en,False,fast,"['densidad-alta', 'fuente-serif', 'modo-nocturno']",1.2079832567338444,0.6913476269285408,337.16836312060906,0.4344320307119165,1.5435021117041117
15,2,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,768,1024,0.75,0.37925925925925924,False,1.5,False,158.92020784128297,54,0.5942656301731265,0.02171833244104694,0.9188837685298864,0.4372971148785885,high,fr,False,fast,"['densidad-media', 'fuente-mono', 'modo-claro']",1.031629013615633,0.9043264834239546,195.24236634477268,0.17425315958707013,1.4293895033484705
